8316075	-0.1902158 -0.03322412 0.28117833 0.3168997 -0.1082655 -0.31710455 0.30955428 -0.013571288 -0.042684093 0.031518128 0.2981948 -0.071848854 -0.27126685 -0.19758011 0.1934232 -0.3176456 -0.26224598 -0.06581597 0.5459106 -0.14954785 0.18756811 -0.24313203 0.25156778 -0.34363106 0.37829855 -0.14698188 -0.2196336 0.022142472 0.50809443 0.5896527 -0.35741705 0.13726975 -0.086286604 -0.2600079 -0.3979073 0.077769145 -0.23585683 -0.29003912 0.010570769 0.112924464 -0.11461943 -0.083129846 -0.25428328 -0.014687133 -0.027882697 -0.036800236 -0.16273704 0.2552133 -0.111249395 0.23253918 0.49426177 0.076865286 0.20497175 -0.28395578 0.058908492 0.38247582 0.11586801 0.16761373 -0.113909595 0.1139025 -0.23690122 -0.011322107 -0.00029925816 -0.24345084 0.042855665 0.30487797 -0.079458445 0.19171217 0.24744172 0.0119344285 -0.039705515 -0.07786131 0.42331573 0.19627382 0.22508872 -0.009968668 -0.31251618 -0.09282806 0.171869 0.1009339 -0.16306901 0.25891346 -0.024432732 -0.517231 -0.15998206 0.39147562 -0.20913649 -0.4276685 0.06195463 0.09827275 -0.19538231 0.3547106 0.41508895 0.27383488 -0.4068196 0.03425796 0.053598017 -0.14403725 -0.1454488 -0.16231564 -0.35328054 -0.02986868 -0.06966963 0.0704853 -0.6051535 0.012697448 0.21001378 -0.53185457 0.1805771 0.06484439 -0.028190967 0.2318721 -0.36594626 -0.53624326 -0.38104418 -0.06494754 0.036053278 0.25478515 0.15415111 -0.548868 0.096531145 -0.03874453 -0.057876375 0.40875626 -0.09397821 -0.19594929 0.008076578 0.052854057
8550301	-0.23581785 0.035817493 -0.08288801 0.015651107 -0.11763318 -0.34846032 0.45942283 -0.14158629 -0.107628986 0.17702731 0.18163475 0.44881776 0.05791863 -0.328158 0.13091724 -0.052860048 -0.053152498 0.3424241 0.3651839 -0.00077545084 0.03945405 -0.14006898 -0.14642386 -0.31215242 0.49389625 0.05762239 0.34534955 0.020990131 0.3505307 0.20999871 -0.26886338 0.082007885 -0.3310886 -0.42011455 -0.29225457 -0.0031591211 -0.296311 -0.10229491 0.06607181 -0.09989912 -0.31165287 0.055519834 -0.27536038 -0.2152063 0.28384304 0.09998618 0.13819547 0.25775874 -0.16829577 0.23623252 -0.30182528 0.10359967 0.2559435 0.16692105 0.46770734 -0.08975555 -0.19179037 -0.14190975 0.002481845 0.23789296 -0.14597882 -0.23326671 0.017402917 0.26002076 0.101329975 0.2883185 0.33877337 -0.05718606 0.2756337 0.0944479 -0.038909722 0.48817664 -0.3653396 0.3720995 0.091126926 -0.08841137 -0.5457449 -0.29083863 -0.1219727 -0.06755283 -0.5265076 0.28968218 -0.019938128 -0.3129094 0.09137867 -0.01098529 -0.40787908 0.02674833 0.15916848 -0.36121443 0.009306825 0.38856658 -0.05840007 0.68902093 -0.50428957 0.15849116 -0.23523253 -0.22322886 -0.15642245 -0.104328364 -0.6274378 -0.48844346 0.13646325 -0.054353222 0.17368029 -0.1385603 -0.019121606 0.0027553963 0.053619117 -0.6145052 0.012195204 0.11846004 -0.16541491 0.11469398 -0.42305836 -0.03679639 0.1698907 0.31460437 -0.010527172 -0.2986812 0.023690283 -0.35020322 -0.3018603 0.8980193 -0.057069622 0.119222835 -0.30920044 -0.10087339
10957333	-0.29237068 0.08300864 0.060071748 0.26991764 -0.15308106 -0.07076604 0.71452063 -0.075574 0.019524762 -0.2926533 0.18703829 0.4129839 0.005494459 0.012489934 0.10902724 0.092230484 0.11894953 0.07688795 0.58586186 -0.15351653 0.04872445 -0.045734867 0.048334252 -0.081107505 0.30825278 -0.2177766 0.24838203 0.29044595 0.59892935 0.5191966 -0.22532676 -0.37163493 -0.16095422 0.012306729 -0.31492054 -0.1012029 -0.03204229 -0.081080645 -0.23989753 0.41387194 -0.115319364 -0.224996 -0.45051822 0.13270788 -0.07816603 -0.07140825 -0.34299055 0.17593442 -0.0030532298 0.4201816 0.5445076 -0.26669702 0.35163084 0.054903284 0.10519417 -0.2243313 0.14386804 0.13595742 0.07065515 0.047853973 -0.26444104 -0.24860737 -0.08143362 -0.04783969 0.09331155 0.09729947 0.3458808 0.14106044 0.14752336 0.27420476 -0.09094729 0.2848524 -0.08287134 -0.11454668 0.19558528 0.30183235 -0.5132338 -0.11507764 0.2240063 0.050663106 0.096794896 0.16390352 -0.37757424 -0.1759225 0.048256435 0.09065072 -0.14457649 -0.35407937 0.21665469 -0.05027555 -0.50141865 0.2129811 0.28606427 0.11361656 -0.54791456 0.21741132 0.4367965 -0.3462899 -0.037167657 -0.17894697 -0.39871272 0.2303646 -0.066663176 -0.17663653 -0.4441406 -0.17228082 0.12175996 -0.21514921 0.20157458 -0.28721243 0.10646055 -0.20047078 -0.6038118 -0.2989606 -0.49349073 0.037244 -0.038336776 0.6707114 0.0136791635 -0.5339236 -0.023562334 -0.27358532 -0.3641422 0.18603832 -0.04318886 -0.27811605 -0.17893568 0.3421749
11298561	-0.38219535 0.2660603 -0.25087798 0.022879908 -0.27516818 -0.2691541 0.38988322 0.09688991 -0.32148448 0.24810626 -0.021287546 0.52602464 -0.038968608 -0.22306572 0.16051346 -0.144663 -0.17220847 0.32802844 0.27990147 -0.28625026 -0.0863983 -0.4547325 0.21923147 -0.44887003 0.36882716 -0.0049217455 0.47598326 -0.23509715 0.40438235 0.5411533 -0.30929288 0.014305827 -0.18888608 0.30725732 -0.30649728 0.058276586 -0.18792324 0.16452533 -0.057843152 -0.15609096 -0.13876732 -0.15570307 -0.57501036 -0.037759375 -0.1058322 0.20295377 0.28867942 0.16726354 -0.43817368 0.49477994 -0.062374134 -0.16971372 0.08279136 -0.03823553 0.48494145 -0.17244364 0.122822806 -0.45947748 -0.37610775 0.35978672 -0.19363335 -0.2682497 0.088945836 -0.07081267 -0.5727342 0.30951688 0.33758014 0.12784612 0.3517748 0.31598607 -0.14146166 0.5203972 -0.19469662 0.34161407 0.12334283 0.008060947 -0.56329775 -0.054299723 0.026800336 0.03177604 -0.18850121 0.2771181 -0.020584313 -0.39891928 -0.090961404 0.3559304 -0.2978075 -0.40733758 0.02818199 -0.09745977 0.13115098 0.6242572 0.25818494 0.2257021 -0.33531177 0.08648927 -0.01899416 0.10448897 -0.15460324 0.016172368 -0.52024716 -0.09178435 0.21119858 0.13764912 -0.12169544 -0.2171986 -0.009745376 0.0003415577 0.09257024 -0.283167 0.15772651 -0.06465373 -0.005780636 -0.13943134 -0.23469435 0.12449763 0.16830777 0.30867264 -0.3624105 -0.2943038 -0.050453976 0.02664874 -0.35037893 0.5718135 -0.2167456 -0.117163435 -0.0974887 0.0077233
14875769	-0.33620942 0.13116145 -0.114041835 -0.04178499 0.10155717 -0.007391988 0.3772184 0.12631327 -0.20449214 0.41928652 0.116866596 -0.026941745 0.38475785 -0.3087166 -0.34832785 -0.51066005 -0.55035365 0.78356546 -0.006181625 -0.03521263 -0.14151452 -0.059299953 0.09454321 -0.32514873 0.09883835 -0.44980654 0.20358297 0.14291434 0.23976417 0.28597218 0.20081623 0.33118892 -0.14821495 -0.027552621 -0.13352612 -0.29690692 -0.13778132 -0.20453471 -0.2237557 0.30597156 -0.4422105 -0.060760163 -0.1859897 0.016706241 0.37295264 0.46408412 -0.27980092 0.0067584063 0.40813506 0.043399937 -0.26786402 -0.13082434 -0.17080064 0.34313816 0.3505291 0.2607031 0.0426279 -0.22719996 -0.26854908 0.12219709 -0.24410924 0.07484742 -0.117748246 0.10918068 -0.025230058 -0.029244801 -0.010689937 -0.29649895 0.4167076 0.29742843 0.3557357 0.011032376 -0.35291383 -0.33757624 0.18605295 -0.2731226 -0.093193166 -0.6805707 0.018092452 0.10594028 -0.18385677 0.06607157 -0.27658287 -0.040364094 0.29872072 0.31086522 0.415791 -0.22916976 0.20738551 -0.3059717 0.19299065 0.63069165 0.29732803 0.28571343 -0.4871559 -0.035731744 0.19969898 -0.43809882 -0.21916355 -0.28584373 -0.22435793 -0.56785744 0.05277212 0.51079464 -0.0015591433 0.32081553 0.46444845 0.5406925 -0.3330067 -0.294778 -0.06477137 -0.35098308 -0.19078071 -0.061084952 -0.27076134 -0.19743493 -0.41626388 -0.17655857 -0.1192342 0.09534587 -0.10690517 0.3899576 0.049832758 0.13623698 0.14771682 -0.15826927 0.4635614 0.26480484
21025885	-0.031950157 -0.2621691 0.09944274 0.39990416 0.061337717 -0.10437742 0.031773105 0.31095755 -0.052465327 0.2913076 -0.30649745 0.17448485 -0.0064185653 -0.23606174 0.19390312 -0.10909007 0.060438383 0.32776636 0.23496923 -0.035158936 0.2544278 -0.4703375 -0.024866473 -0.18216126 0.45071968 -0.2607317 -0.43312848 -0.34045538 0.15847626 -0.14070833 -0.4137828 0.28772688 -0.09719876 0.000723599 -0.25084177 -0.18386236 0.4371018 -0.3444345 -0.2087099 -0.03543852 -0.06974326 0.030660305 -0.15762085 -0.32103875 0.0075555122 0.21833694 0.062422767 0.099537924 0.27125278 -0.17206608 0.42362607 -0.20597722 -0.20600754 0.24378099 0.39640367 0.21140888 0.29254004 0.50377417 -0.023632612 0.09926075 -0.4588995 0.18321621 -0.121203065 -0.4768349 -0.0010491731 0.38092408 -0.056825925 -0.29167846 0.47355053 0.07015167 0.10992707 -0.0483293 0.22009897 0.45837158 -0.0010515099 0.21971197 -0.4241445 -0.47697556 -0.2746535 0.23235415 0.11766396 0.248315 0.20098633 -0.18400876 0.33823183 0.0032113902 0.34301537 -0.06415447 -0.06901117 0.342158 0.040341787 0.16649231 0.11702865 0.13195989 -0.6780496 0.2507255 0.23964751 0.171067 -0.60504705 0.2762624 -0.3782704 0.043720663 0.17440157 0.07500137 -0.095635824 -0.1374144 -0.08516688 -0.0918736 -0.4401873 0.1362058 0.19601874 -0.14782043 -0.3779743 -0.009835163 -0.27261832 -0.08540016 0.09670375 0.21623449 0.10545446 -0.24682881 -0.099785544 0.08658656 0.018953161 -0.10453038 -0.28821912 -0.2568647 -0.104181595 0.1496077
22040386	0.06832822 -0.62492174 0.080088764 0.042303044 -0.17724597 -0.08906755 0.40621862 -0.042227514 -0.012679974 0.2752647 0.021397065 0.16250177 -0.22792126 -0.108828254 0.57473123 -0.072854824 0.19858834 0.04423284 0.58523154 0.24255632 0.16452968 -0.19064674 -0.10762002 -0.271011 -0.041051846 -0.03382914 0.13354513 -0.22907232 0.39686987 -0.14628574 0.1501089 0.3402371 -0.05829094 0.12363579 -0.14868765 0.031514704 0.1218456 -0.6263849 0.079826064 -0.04801795 -0.085537486 -0.15051569 -0.09775747 -0.10775805 -0.5861292 0.16575712 -0.015818225 0.09734096 0.2301919 -0.3090872 0.3230591 -0.39613196 0.5175066 -0.0148819825 0.12288374 0.36783212 -0.034505356 -0.16740939 -0.12940727 -0.3634233 0.15280978 -0.05387397 -0.0766978 0.09645146 -0.23572993 0.04624852 0.0710542 -0.08676351 -0.083887145 -0.13010366 -0.3022621 -0.31839237 0.10669022 -0.108015426 0.1550117 -0.02656128 -0.42678586 -0.41173282 -0.32487553 0.22114119 -0.19876194 0.09013166 0.31157884 -0.40963355 0.5242628 -0.1522145 -0.29276428 -0.17414612 0.08937941 -0.008495104 -0.06698383 0.0725078 0.2162339 0.20789832 -0.5687647 0.62551266 0.11847 -0.4329187 -0.21262379 0.114364766 -0.4333699 -0.04421852 -0.08258391 -0.10949467 0.082539424 0.14025454 0.38511938 -0.026215635 0.15531982 -0.16123386 -0.05927313 0.048996728 -0.22485606 -0.12866218 -0.027583798 -0.3978739 0.1332209 0.3417605 0.089808196 0.080007985 -0.068832874 0.039400656 0.20516887 0.119826935 -0.017297227 -0.3193125 0.098044015 0.050092146
24089286	-0.07617059 -0.3477547 0.3057354 0.24017392 -0.018542541 -0.006932832 0.6430683 -0.26669395 0.23720898 0.034165528 -0.27598217 -0.010837031 -0.086182885 -0.151665 0.3199615 -0.47825912 0.1978142 0.029697146 0.49348688 0.17812048 0.30879182 0.08367587 0.5734048 -0.20654222 0.6460463 0.03325891 -0.010703292 -0.15709947 0.6741853 0.4229838 -0.07162554 -0.03314347 -0.09367061 -0.16080144 0.22029024 -0.15137705 0.34267676 -0.4688618 0.3815504 0.19372445 0.07220025 0.042371992 -0.078397654 0.0671511 -0.2699717 0.18266894 -0.2789079 0.09879024 -0.17023437 -0.021684218 0.077486426 -0.34575027 0.46857443 -0.2005446 -0.070421286 -0.019664902 0.24545756 0.114130914 -0.16112782 0.021870665 -0.1182418 -0.17522112 0.08700309 -0.039653294 0.40765348 0.081968024 -0.03225171 -0.44446492 0.2090843 -0.11700346 -0.05200313 -0.36445373 0.2154979 0.28008363 0.4228657 -0.04855585 -0.16665018 -0.66794604 -0.081328794 0.10827548 0.17165743 0.12371841 0.12743263 0.021889085 0.1385856 0.053155687 -0.031494576 -0.013014934 -0.08809265 0.00033890514 -0.26403055 -0.029680356 -0.08439683 0.36498782 -0.2171281 -0.037320495 -0.19835277 0.046055216 -0.42303923 -0.2528783 -0.08654765 -0.3912803 0.08739214 0.10750369 -0.110362284 0.22937518 0.21213719 0.1026503 0.1520499 0.26233277 0.020201242 -0.024762178 -0.15105563 -0.039049543 -0.32509252 -0.023441037 -0.43832767 0.18449171 0.03555234 -0.2042047 0.039277293 0.09235583 -0.3145789 0.188684 -0.03891165 -0.13588364 -0.013542499 0.030725589
29474918	0.08637999 -0.27238718 0.08051829 0.50965786 0.10895944 0.05821054 0.63242847 0.38349497 -0.2023504 0.02749621 0.13716991 0.54425144 -0.31120852 -0.035054278 0.2799125 -0.34064388 0.054548066 0.3053465 0.304829 0.17011854 0.53257626 -0.08641797 0.050733704 -0.37228772 0.28221062 -0.4308461 -0.55815816 -0.033042397 -0.13537332 0.55464864 0.24381195 0.3303847 -0.4979495 -0.11093193 -0.4271252 0.14659636 0.2884105 -0.24088515 -0.11140866 -0.11451211 -0.051976945 -0.008283006 -0.37829727 -0.5001896 -0.14230779 0.2768333 0.26322576 -0.24217446 0.057408623 -0.25331235 0.13966036 -0.20624736 0.27201355 -0.1585186 0.52907735 0.21573816 -0.011742274 0.5382086 0.027705645 0.13659826 0.15862684 0.059647247 -0.0932819 -0.33628985 -0.2050604 -0.22359118 0.19932391 -0.17341933 0.21576951 0.09037657 0.20925812 -0.26399288 0.10168935 0.14346202 0.24395196 -0.04367354 -0.31698874 -0.17074502 -0.026419278 0.024887022 -0.16305317 0.032619704 0.16849127 -0.59338224 0.2397908 -0.009841754 0.3503515 -0.09076633 -0.21803287 0.29276213 -0.17895141 -0.07461378 0.19796124 -0.09708786 -0.23483977 0.25592142 0.07577726 -0.18481812 -0.21854724 0.17459232 -0.32574686 -0.19405587 0.16778004 -0.10036489 -0.42252806 0.011841105 0.21713522 0.21698427 0.16743356 -0.13999529 -0.030062594 -0.39136496 -0.29322585 -0.12906578 -0.27385718 -0.32955384 0.0045942958 0.015973963 -0.057771794 -0.26993528 0.22365896 0.21971568 -0.012995219 0.22690034 -0.06385523 -0.3177975 -0.15480733 -0.014486246
38739846	0.18595457 0.14636949 0.18078475 0.028552005 -0.13606441 -0.14221501 0.30578914 0.26282164 -0.12362893 0.124354266 -0.0019134927 0.48648223 0.12251156 -0.26790646 0.14373574 -0.3429535 0.05224191 0.3887753 0.8541204 -0.088779524 -0.10575665 -0.46038935 0.053704042 -0.006141448 0.66531634 -0.17275366 0.04199231 0.14953722 -0.08623866 0.54166156 0.30711493 -0.21454628 -0.35983738 -0.3988289 -0.27041495 0.14045885 -0.111985706 -0.051542085 0.047620755 -0.057560757 -0.14564638 -0.23365067 -0.25049683 -0.182001 0.32219353 0.28132495 -0.22697236 0.4455264 0.11037748 0.3151692 -0.33394185 -0.26932478 0.2750037 -0.024542838 0.23071547 -0.10890289 0.29769477 0.08888941 -0.16644523 0.20617191 -0.45936212 -0.0070190155 -0.16759013 0.18068652 0.14133267 0.33366743 0.2619126 0.05493479 0.07926575 0.64473987 0.052458312 0.18434775 -0.04022309 0.4293782 0.060783204 0.010709221 -0.29064116 0.005248331 -0.053075276 0.05264372 -0.07496106 0.16704634 -0.09731762 -0.045999166 0.014371356 0.27526668 -0.26293033 -0.31765372 0.451958 -0.012053682 -0.18856137 0.23360175 0.2680527 0.33106393 -0.43500084 0.5167512 -0.23494637 -0.25839856 -0.3264755 0.079711854 -0.61135274 0.08184759 -0.09642246 -0.081408374 0.28613794 -0.25783822 0.24066949 -0.23825699 -0.0022845091 -0.058750957 0.10119184 -0.09748747 -0.12722023 -0.12008943 0.028076122 -0.07611899 0.3987454 0.38597283 -0.4223985 -0.36469424 0.39039737 -0.29637587 -0.6352739 0.47951058 0.036525678 -0.20478736 -0.10397347 0.019540453
