21025885	-0.30474228 0.4918125 0.234861 0.33519164 0.6213979 -0.028726358 0.35215962 -0.18386826 -0.20054463 0.13721621 0.13396876 -0.11103866 -0.4499853 0.32101893 -0.19790667 -0.13703617 -0.12281573 0.021807617 0.07950068 -0.009171882 0.3893408 -0.16776194 -0.15697412 -0.25236276 0.012875666 0.19072253 0.021774868 0.06963239 0.3010142 0.37670118 0.17432594 -0.39332068 -0.091641285 0.52455354 -0.27970186 0.2772682 0.33571437 -0.04086575 0.25312328 -0.37139076 -0.3673373 0.53131163 -0.22463416 0.34681323 -0.06863728 -0.38301826 -0.22779797 0.21759363 -0.017486678 -0.12631454 0.3671901 -0.070273675 -0.27574995 0.15948583 0.12801039 -0.13059223 0.0967368 -0.59297293 -0.117053494 0.35179555 -0.31736857 0.104435585 0.19069433 0.348147 0.017844865 -0.16946103 0.085571125 0.054254197 0.2007035 0.19702162 0.06729661 -0.31799844 -0.010810731 -0.12355969 -0.02830363 0.20596501 0.22584347 0.316004 0.1805596 0.08898505 -0.14033306 -0.011782751 0.11368662 -0.034569673 0.40242 0.3321091 -0.0006211852 0.1257376 0.38653266 0.37140095 -0.04738106 -0.093544625 -0.053925306 0.13650355 -0.103281505 -0.39878145 0.1424985 0.07344576 -0.20189087 -0.12485978 0.1347465 -0.169432 -0.0823451 -0.2778891 -0.36826172 -0.4067959 0.0006146136 0.1198951 -0.052759897 -0.14598323 0.0502391 -0.074780546 0.38682464 0.07864266 -0.57350725 -0.049925078 0.0110866865 0.37800983 -0.22557186 0.1593468 0.018313363 0.24835247 0.2069758 0.08946151 -0.15832555 0.078903615 -0.45382902 -0.46197656
22040386	0.154784 0.28476158 0.21063188 0.08268377 0.5967066 0.4322885 0.13859361 -0.041785885 0.01795424 0.3871048 -0.2120647 0.32347256 -0.1825789 0.2579684 -0.15612596 -0.37589332 0.4206854 0.003991538 0.43668208 -0.20655873 0.4445055 -0.28121448 0.496786 0.082511894 0.1660399 -0.12569183 -0.03297231 0.1896454 0.31895867 0.0049305586 0.21403341 -0.3558899 0.031380728 0.5278124 -0.39810494 0.15469225 0.3822492 -0.2797762 0.16484971 -0.38871652 -0.100572936 0.20628145 -0.649258 -0.3834957 0.06158737 -0.22239423 0.32191893 -0.19609913 -0.15509827 -0.056260977 0.1624212 -0.24952076 0.09469574 0.0555422 -0.17767939 0.32748452 0.15574445 -0.12471893 -0.4126769 0.26379597 0.10357573 0.44464982 0.16992058 -0.15197201 0.0056152353 0.16411379 0.0148179885 0.33791623 0.1461828 -0.14361288 -0.25569806 0.07714042 0.23701887 -0.13667844 -0.15317307 0.5035312 -0.112298146 -0.032757364 -0.0742202 -0.20061989 -0.3139575 -0.2568218 0.02552534 -0.16368152 -0.075956285 0.2735887 0.2839549 0.16557597 0.23045935 -0.014726802 0.036528133 0.09196317 0.021590555 0.16651873 -0.12709384 -0.09570399 -0.07372202 0.26080927 0.31509247 0.14650553 -0.27622014 -0.20899753 -0.16612163 -0.50322837 -0.17700031 0.041570097 -0.2256296 -0.15473886 -0.055550925 -0.41198972 0.012717709 -0.21705149 0.5579094 -0.2603667 -0.44282365 -0.17884752 0.056734856 0.13589194 -0.15148616 0.18192989 -0.0053061713 -0.259115 -0.18812317 0.3330098 -0.30798018 0.22703955 -0.034796778 -0.5385696
24089286	0.14018159 0.09969968 -0.10722526 0.42491648 0.22538495 0.50568575 0.14976895 -0.06232608 -0.3394983 -0.0672999 0.23568608 -0.32283697 -0.42008537 -0.29427943 -0.5277248 0.040090706 -0.012096116 0.10452386 0.47483367 0.15127225 0.3244809 -0.2756802 0.15815662 -0.12950844 0.35974365 -0.20730229 0.30859867 -0.14821948 -0.057611234 0.24749511 0.30450186 -0.52777976 0.3324326 0.11793959 -0.2818561 -0.123749025 0.16755079 -0.23553324 -0.025962312 -0.24014275 -0.09423738 0.15626822 -0.5929652 -0.1497618 0.20177181 -0.14655265 0.29704544 -0.21373451 -0.13938534 0.17455265 0.26939008 -0.32546866 0.05125685 -0.021876186 0.0023712046 -0.19613813 -0.15889226 -0.5533292 0.035584193 0.25997654 -0.02327452 -0.09905076 0.13658002 0.4211689 -0.006437885 0.07592899 -0.0063024685 -0.2250436 0.2727779 -0.026627319 0.22252679 0.31160024 0.030406723 0.0581107 0.2248998 0.34526733 -0.3080944 0.033335906 0.23676305 -0.019656425 -0.06859598 0.5696047 0.071288034 0.27208373 0.26481918 0.11586318 0.3427151 0.14695825 0.061139304 -0.37634137 -0.2610665 0.089384966 -0.3224777 -0.33294475 -0.022198822 -0.29110932 0.02817275 0.07903462 0.0429014 -0.047624465 0.072261594 -0.25078934 0.35754356 -0.29099554 -0.20181283 0.17147893 0.24018742 -0.02377224 -0.36983 -0.15996036 0.36509588 -0.49830067 0.6030563 0.29435024 -0.06728461 -0.21501654 0.12043983 0.586734 -0.1487478 0.2195212 0.25363946 -0.1331854 -0.02515599 0.09193533 -0.52642083 -0.036443494 -0.13127623 -0.19278608
29474918	-0.070154734 0.63549817 -0.06760205 0.26084656 0.25438112 0.13053764 0.12065454 0.24616382 0.2896103 0.10105385 0.014828761 0.119089074 -0.46212325 0.15745836 -0.1468033 -0.5418865 -0.082310624 0.06250362 0.2765661 0.12943093 0.3070067 -0.40031785 -0.19636852 -0.18614951 0.47852334 -0.103740886 0.38201258 0.2611553 0.018783176 0.095272526 -0.15013252 -0.4166465 -0.22096696 0.16041754 0.24660823 0.25335646 0.05678887 0.016904628 -0.20334385 -0.09962509 -0.7602139 0.17752673 -0.37854284 -0.077040076 -0.020727169 -0.14782098 0.32423776 0.21130857 0.112648405 0.23307556 0.4652598 -0.2068662 -0.3101861 0.061361235 0.046578158 -0.25708976 0.119626634 -0.45435715 -0.516133 0.05355278 -0.27368918 0.049479716 0.2918852 0.20561334 -0.02585709 -0.027662056 0.1735499 -0.40247345 0.370458 -0.0013399144 0.2589601 0.020893712 0.1994515 0.12250247 -0.0046689264 0.084437616 -0.060938675 -0.1391383 0.03782236 0.13262093 -0.25634122 0.116016716 0.1660353 -0.016511895 0.28438896 0.29561904 0.124768645 -0.12853749 0.036346324 0.26909873 -0.025806906 0.1922132 0.25575408 0.0688491 -0.28119126 -0.34690627 0.18360232 0.2060642 -0.043776453 -0.025470117 -0.3785389 -0.31362236 0.15817007 -0.4008383 0.2447604 -0.2763036 0.13428845 0.38253978 -0.11837357 -0.35169584 0.36298308 -0.35294423 0.2537076 -0.1324629 -0.17914419 0.005333205 -0.1684653 0.39783645 -0.14137267 -0.08335979 -0.1797581 0.09134405 -0.08283149 -0.018313529 -0.6222116 -0.45194542 -0.32777104 -0.46782857
63091017	-0.72363293 0.07589587 0.4920966 -0.0340964 0.2595176 -0.0008198214 -0.021144934 0.08180339 -0.0666201 -0.0049977507 0.28298905 -0.011828668 -0.5022958 -0.015304795 -0.049359325 -0.27730992 -0.18420346 -0.042209715 0.43957812 -0.18756989 0.34414336 0.18835385 -0.10788057 -0.2986391 0.3929331 0.21627487 0.26013985 0.24547203 0.14961596 0.27965873 -0.22095661 0.099352114 -0.52905 0.24645416 -0.023898557 0.2876604 0.16523552 -0.13007578 0.26975048 -0.7321928 -0.08679939 0.027329762 -0.33034965 0.21192199 -0.01556094 -0.3650742 0.11732543 -0.31344318 -0.07656621 0.6843456 0.1465009 -0.38592497 -0.20173185 -0.014184565 -0.45400003 -0.2599316 0.11170247 -0.15141825 -0.08771777 0.24081793 0.3707095 0.11033902 0.3541097 0.4140856 0.18096296 0.06345739 0.34209293 -0.5990306 -0.15080735 0.39133742 -0.22437859 -0.028411523 0.15250045 0.16145937 -0.25794733 0.18942842 0.020751717 0.09831393 0.2229373 -0.28749278 0.073542245 0.13083465 0.050337635 0.027282104 0.27458754 0.38163862 0.25404721 0.00012385983 0.30495244 -0.2976309 -0.26992208 0.28936288 0.0171339 0.070406 -0.30602118 -0.13998586 0.021542687 -0.2626274 0.052519407 -0.14977774 -0.1346425 -0.100739054 0.13266943 -0.17882535 -0.41062272 -0.007474666 0.13104092 0.19253206 -0.31468987 -0.106862366 -0.1409264 -0.39714223 0.49419707 -0.23550572 0.25960416 -0.041094255 -0.34308594 0.55545866 -0.18809608 -0.13415796 0.05508308 0.2062281 -0.19064404 0.09012796 -0.29307616 -0.29010162 -0.004251157 -0.3962233
65124300	-0.20619479 0.5867924 0.13475186 0.23285979 0.39351562 -0.07099122 -0.11792869 0.27520055 -0.124478996 -0.15033433 0.15858191 -0.35530066 -0.6759558 0.12007056 -0.19279207 -0.12319741 -0.11586019 0.13242881 -0.007658529 -0.14217705 0.60357064 -0.27781665 0.18449672 -0.14730129 -0.020873202 -0.13267425 0.582652 0.26167592 0.2891603 0.04496247 0.35352793 -0.30500853 -0.11329094 0.188044 -0.26420552 -0.24190766 0.20665658 -0.1429045 0.1752276 -0.14677252 -0.07541754 0.26341224 -0.39097232 -0.036772784 -0.56300384 -0.24470162 0.16202359 -0.07250494 0.33771193 0.11322111 0.24778609 0.0012407468 -0.24099375 0.22613017 0.36639643 -0.20134348 0.27350953 -0.6494277 -0.40999785 -0.0060992963 -0.420094 0.25718495 0.079946436 0.37384316 0.01108868 0.27110416 0.12477979 -0.28863028 0.27627486 0.0609527 0.18256079 -0.2511393 0.009432733 -0.051618405 -0.038505703 -0.06728253 0.31759137 -0.19389552 -0.055988364 -0.14464775 -0.2650806 0.5055178 -0.11717759 0.0805191 0.42593622 0.19528474 0.11267593 0.25872955 0.23228619 -0.14867622 -0.30535448 0.12190599 -0.43168592 0.13732263 -0.57097524 -0.32222334 0.10015595 -0.004261434 -0.13737214 -0.15741712 1.0164331e-05 -0.26749653 -0.09844034 -0.11674387 -0.46837738 -0.19619723 -0.08429766 0.1636922 -0.13147384 0.06363388 0.09670957 -0.14260136 0.3437375 -0.049124796 -0.3488196 -0.0038197886 -0.43885994 0.31476933 0.049158514 0.1474481 0.06762215 -0.013530963 -0.10711676 0.0739761 -0.10745148 -0.21707828 -0.329966 0.20925212
68733909	-0.61376685 0.38491425 -0.124829285 0.07126278 0.1397545 0.18756807 0.11704345 0.28512284 -0.28633365 -0.022310179 -0.17955928 0.009016165 0.11646445 -0.025106454 -0.6327958 -0.16851118 -0.028914424 0.39625537 0.108763814 0.23040028 0.3368073 -0.031198947 -0.036031418 -0.16904575 0.11857739 0.59803104 0.090032876 -0.2570385 -0.07606059 0.42126945 0.16254887 -0.4643953 -0.08120817 0.21892044 -0.18617567 -0.07184622 0.019980887 -0.26764145 0.085150816 -0.12287043 -0.007607098 0.1453337 -0.647975 0.09104525 -0.052818608 -0.23026991 0.25923038 -0.1145232 -0.11297346 0.05311341 0.6820864 -0.33007827 -0.04740716 0.251494 0.102899 -0.39755362 0.13393135 -0.12712465 -0.17491665 0.24895988 0.0183111 -0.032423906 0.20211771 0.45708948 0.092433676 0.21529864 -0.09481384 0.39546663 -0.008426174 -0.018498013 0.122357376 0.1689974 0.053880993 0.028255368 0.07851882 0.14688651 0.11629389 0.15660833 0.10711349 -0.07267376 0.32201555 0.02411045 0.13550584 0.058236893 -0.4239807 -0.01964264 0.52875143 0.17028192 -0.27348584 0.017859858 0.046677265 0.20484024 0.39701498 0.46743044 0.03138395 -0.57357574 -0.29843023 0.18706697 0.12918079 0.08031046 -0.14951606 -0.47611016 0.14097273 -0.4446862 -0.15919162 0.022291701 0.27435455 0.2058419 -0.24417391 -0.09337125 -0.009108067 -0.18935905 0.39235672 0.28020802 0.034155298 -0.041858673 0.19155924 0.17772618 -0.17564541 0.32081836 -0.16904545 0.12580231 0.106113374 0.2449653 -0.2329544 -0.2670021 0.050206263 -0.37431973
102708294	0.36619574 0.34043843 0.1310712 0.13307022 0.6453525 0.22988494 -0.037727375 0.07563971 -0.40815064 -0.27190775 -0.03931528 0.061946586 0.17115484 -0.36188945 -0.54691297 -0.118182234 0.09783147 0.12856437 0.28602162 -0.17335984 0.44898272 0.036016203 0.30757335 -0.2989091 0.22644639 0.13333075 -0.13209015 -0.06168744 -0.10091696 0.009759654 -0.064775325 -0.72022915 0.073160544 0.35397825 0.20832969 -0.4134896 0.22514364 -0.08988279 0.59664184 -0.17622341 -0.1401841 0.15761928 -0.34021604 -0.31300965 -0.015902493 -0.1311826 0.23677804 0.37107664 0.56840026 -0.25033936 0.21578588 -0.5205045 0.17685618 0.5077714 0.019288797 -0.20936806 -0.1937215 0.15905629 0.004802394 0.084242985 0.3625308 0.22834346 0.575888 0.008795732 0.050017904 0.049132835 -0.19855087 0.30541536 0.035866894 -0.068701275 -0.36406657 -0.20395416 0.19046676 -0.50624794 -0.1971287 -0.3034898 0.078985766 0.12219427 0.095188245 0.11948454 -0.13252348 -0.1817979 0.26100522 0.37627974 -0.08659009 0.2042267 0.47669065 0.09751099 -0.09085134 0.3208724 -0.2633095 -0.13174346 0.12769848 -0.018514521 -0.01845898 -0.36234477 0.09482581 0.3659475 0.06748763 -0.2075461 -0.016874352 -0.37144855 0.24472351 -0.3319683 -0.32192922 -0.31852734 0.12553923 -0.013932298 -0.11200078 -0.24567473 -0.06703233 -0.17916122 0.05753138 0.32747382 0.03289522 -0.23753351 0.010474127 -0.35289833 0.08225607 0.1981593 -0.007969141 -0.18182251 -0.5289986 0.11558096 -0.5063469 -0.09787232 0.3401054 0.1086312
103340358	-0.07674334 0.2545898 -0.072646745 0.044546183 0.65826625 -0.2610305 -0.38286504 -0.24521045 -0.20392075 -0.0135459155 0.39315116 0.3105291 0.30610985 -0.12985888 -0.25254554 -0.19916691 0.2643024 0.27352485 0.25152528 -0.4536871 0.37187117 -0.028788082 0.18097192 -0.50743765 0.47664917 0.19701287 0.1895341 -0.2879157 0.07421112 0.43427315 0.5294134 -0.435631 0.037407264 0.32745498 0.37820572 -0.28645504 0.2576159 -0.26044616 0.16596581 -0.18190019 0.13485944 -0.10287967 -0.30967313 0.07661106 -0.3309808 -0.3586798 0.22517124 0.100401096 0.41594642 -0.03891785 0.20362459 -0.15964544 0.41663486 0.2552426 -0.022590036 -0.07531601 -0.109416306 -0.3312136 -0.08102397 -0.0517177 0.004856405 0.17517209 0.3451348 -0.020033393 -0.029470414 -0.6229392 -0.15186797 -0.055771448 0.18537106 0.1302092 -0.030519094 -0.60324 -0.023077795 -0.105051406 0.040972892 -0.13150774 -0.044924516 0.22454831 0.087302804 -0.011759166 0.48258638 -0.13316213 0.45005924 0.2140744 -0.00063079636 0.118306525 0.40656954 0.36345336 0.085305564 0.20327902 -0.5840403 -0.19252208 -0.10622178 0.525698 0.03823369 -0.2918507 0.18166952 0.07207187 -0.2343083 -0.047761004 -0.13160403 -0.27453956 0.4604963 -0.3178126 -0.11163316 -0.03466294 0.10934735 -0.08438464 0.30804393 -0.41998318 0.016004888 -0.18155204 0.19303887 -0.08353682 -0.16283002 0.38090575 0.14195617 -0.16562828 -0.07421332 0.2449833 -0.0051968526 0.3110782 -0.461974 0.15193132 -0.4345123 -0.28324112 -0.0881995 0.018212125
116902681	0.11484937 0.43763432 -0.24892275 -0.07494963 0.4772615 -0.020744583 0.1255423 -0.16853668 -0.17931522 0.007835971 0.25179833 -0.2513228 0.276675 0.15441239 0.3891797 0.09516272 -0.022066474 0.20744209 0.34475955 0.08066085 0.54476285 -0.017343786 0.016525393 -0.32665953 0.08677055 -0.5488422 0.21405403 -0.24468158 -0.047575716 -0.1560018 0.3998767 -0.540881 -0.34382924 0.30739722 0.13238676 0.30629355 0.37186673 -0.009220612 0.26290148 -0.47503176 -0.3035152 -0.018631922 -0.2729406 -0.15368392 -0.20514718 -0.48176706 0.87371016 0.08266522 -0.0049209497 -0.0896445 0.25746384 -0.25438058 -0.07803531 0.05251922 0.13465334 -0.037074357 0.08984536 -0.3348726 0.47876543 -0.0883446 0.052704792 0.037784915 0.10221142 -0.32279328 0.035931543 -0.1495716 -0.21728857 -0.10794274 0.09766977 0.18119334 0.002437612 -0.033732094 -0.107103966 -0.11807219 -0.3260186 -0.07073983 0.3036948 0.29665875 0.4133998 0.09413787 0.37464893 0.010873379 -0.071899876 0.13180062 -0.10039683 -0.006925178 0.49168155 0.2900544 0.48524138 0.054910146 -0.0030813534 -0.025410365 -0.30251074 -0.33104846 -0.36284804 -0.17113324 0.3918303 -0.19588895 0.15024637 0.21674356 -0.026091645 0.0794778 0.46580634 -0.29453093 0.04684837 -0.060027387 0.12872322 -0.109097354 -0.5253658 0.27485207 0.11626837 -0.13486099 0.09292597 -0.15584505 -0.40444332 -0.023285048 -0.14383249 0.33243042 -0.34167904 0.037891224 -0.44710943 0.19566429 -0.05500712 0.14841427 -0.49458432 0.34411624 -0.38125998 0.23429938
